"","name","result_results","technical_results","series_bakers","series_bakes","series_results","episode_bakes","episode_results","age_bakers","occupation_bakers","hometown_bakers","signature_bakes","stopper_bakes"
"176","Beca","IN",1,4,4,4,4,7,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"177","Beca","IN",1,4,4,4,5,7,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"178","Beca","IN",1,4,4,4,6,7,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"179","Beca","IN",1,4,4,4,7,7,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"180","Beca","IN",1,4,4,4,8,7,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"181","Beca","IN",1,4,4,4,9,7,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"182","Beca","IN",2,4,4,4,1,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"183","Beca","IN",2,4,4,4,2,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"184","Beca","IN",2,4,4,4,3,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"185","Beca","IN",2,4,4,4,4,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"186","Beca","IN",2,4,4,4,5,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"187","Beca","IN",2,4,4,4,6,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"188","Beca","IN",2,4,4,4,7,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"189","Beca","IN",2,4,4,4,8,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"190","Beca","IN",2,4,4,4,9,4,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"191","Beca","IN",4,4,4,4,1,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"192","Beca","IN",4,4,4,4,2,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"193","Beca","IN",4,4,4,4,3,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"194","Beca","IN",4,4,4,4,4,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"195","Beca","IN",4,4,4,4,5,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"196","Beca","IN",4,4,4,4,6,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"197","Beca","IN",4,4,4,4,7,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"198","Beca","IN",4,4,4,4,8,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"199","Beca","IN",4,4,4,4,9,8,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"200","Beca","IN",5,4,4,4,1,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"201","Beca","IN",5,4,4,4,2,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"202","Beca","IN",5,4,4,4,3,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"203","Beca","IN",5,4,4,4,4,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"204","Beca","IN",5,4,4,4,5,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"205","Beca","IN",5,4,4,4,6,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"206","Beca","IN",5,4,4,4,7,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"207","Beca","IN",5,4,4,4,8,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"208","Beca","IN",5,4,4,4,9,5,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"209","Beca","IN",6,4,4,4,1,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"210","Beca","IN",6,4,4,4,2,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"211","Beca","IN",6,4,4,4,3,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"212","Beca","IN",6,4,4,4,4,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"213","Beca","IN",6,4,4,4,5,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"214","Beca","IN",6,4,4,4,6,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"215","Beca","IN",6,4,4,4,7,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"216","Beca","IN",6,4,4,4,8,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"217","Beca","IN",6,4,4,4,9,6,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"218","Beca","IN",8,4,4,4,1,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"219","Beca","IN",8,4,4,4,2,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"220","Beca","IN",8,4,4,4,3,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"221","Beca","IN",8,4,4,4,4,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"222","Beca","IN",8,4,4,4,5,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"223","Beca","IN",8,4,4,4,6,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"224","Beca","IN",8,4,4,4,7,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"225","Beca","IN",8,4,4,4,8,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"226","Beca","IN",8,4,4,4,9,1,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"227","Beca","IN",10,4,4,4,1,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"228","Beca","IN",10,4,4,4,2,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"229","Beca","IN",10,4,4,4,3,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"230","Beca","IN",10,4,4,4,4,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"231","Beca","IN",10,4,4,4,5,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"232","Beca","IN",10,4,4,4,6,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"233","Beca","IN",10,4,4,4,7,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"234","Beca","IN",10,4,4,4,8,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"235","Beca","IN",10,4,4,4,9,3,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"236","Beca","IN",11,4,4,4,1,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"237","Beca","IN",11,4,4,4,2,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"238","Beca","IN",11,4,4,4,3,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"239","Beca","IN",11,4,4,4,4,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"240","Beca","IN",11,4,4,4,5,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"241","Beca","IN",11,4,4,4,6,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"242","Beca","IN",11,4,4,4,7,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"243","Beca","IN",11,4,4,4,8,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"244","Beca","IN",11,4,4,4,9,2,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"245","Beca","OUT",3,4,4,4,1,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence"
"246","Beca","OUT",3,4,4,4,2,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath"
"247","Beca","OUT",3,4,4,4,3,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread"
"248","Beca","OUT",3,4,4,4,4,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast"
"249","Beca","OUT",3,4,4,4,5,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece"
"250","Beca","OUT",3,4,4,4,6,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns"
"251","Beca","OUT",3,4,4,4,7,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille"
"252","Beca","OUT",3,4,4,4,8,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Potato, Spelt and Rosemary Focaccia","Spiced Butternut Squash and Pecan 'Cheese' Cake"
"253","Beca","OUT",3,4,4,4,9,9,31,"Military Wives' Choir Singer","Aldershot, Hampshire","Stilton and Walnut MacaronsBeetroot and Salmon Choux PuffsWelsh Rarebit Tartlets","Banoffee Opera Cake"
"254","Ben","IN",1,2,2,2,1,2,31,"Graphic Designer","Northampton","Rhubarb and Custard CupcakesAfter Dinner Cupcakes","Vanilla Sponge with White Chocolate and Raspberry Buttercream"
"255","Ben","IN",1,2,2,2,2,2,31,"Graphic Designer","Northampton","Chorizo, Pepper and Gruyere Quiche","Lemon Meringue Tarts"
"256","Ben","IN",1,2,2,2,3,2,31,"Graphic Designer","Northampton","Walnut, Raisin and Rosemary Loaf","UNKNOWN"
"257","Ben","IN",1,2,2,2,4,2,31,"Graphic Designer","Northampton","Stem Ginger Nuts","Chocolate and Almond MacaronsPine Nut MacaronsPistachio Macarons"
"258","Ben","IN",2,2,2,2,1,1,31,"Graphic Designer","Northampton","Rhubarb and Custard CupcakesAfter Dinner Cupcakes","Vanilla Sponge with White Chocolate and Raspberry Buttercream"
"259","Ben","IN",2,2,2,2,2,1,31,"Graphic Designer","Northampton","Chorizo, Pepper and Gruyere Quiche","Lemon Meringue Tarts"
"260","Ben","IN",2,2,2,2,3,1,31,"Graphic Designer","Northampton","Walnut, Raisin and Rosemary Loaf","UNKNOWN"
"261","Ben","IN",2,2,2,2,4,1,31,"Graphic Designer","Northampton","Stem Ginger Nuts","Chocolate and Almond MacaronsPine Nut MacaronsPistachio Macarons"
"262","Ben","IN",3,2,2,2,1,3,31,"Graphic Designer","Northampton","Rhubarb and Custard CupcakesAfter Dinner Cupcakes","Vanilla Sponge with White Chocolate and Raspberry Buttercream"
"263","Ben","IN",3,2,2,2,2,3,31,"Graphic Designer","Northampton","Chorizo, Pepper and Gruyere Quiche","Lemon Meringue Tarts"
"264","Ben","IN",3,2,2,2,3,3,31,"Graphic Designer","Northampton","Walnut, Raisin and Rosemary Loaf","UNKNOWN"
"265","Ben","IN",3,2,2,2,4,3,31,"Graphic Designer","Northampton","Stem Ginger Nuts","Chocolate and Almond MacaronsPine Nut MacaronsPistachio Macarons"
"266","Ben","OUT",5,2,2,2,1,4,31,"Graphic Designer","Northampton","Rhubarb and Custard CupcakesAfter Dinner Cupcakes","Vanilla Sponge with White Chocolate and Raspberry Buttercream"
"267","Ben","OUT",5,2,2,2,2,4,31,"Graphic Designer","Northampton","Chorizo, Pepper and Gruyere Quiche","Lemon Meringue Tarts"
"268","Ben","OUT",5,2,2,2,3,4,31,"Graphic Designer","Northampton","Walnut, Raisin and Rosemary Loaf","UNKNOWN"
"269","Ben","OUT",5,2,2,2,4,4,31,"Graphic Designer","Northampton","Stem Ginger Nuts","Chocolate and Almond MacaronsPine Nut MacaronsPistachio Macarons"
"270","Benjamina","IN",2,7,7,7,1,6,23,"Teaching assistant","South London","Pistachio, Cardamom and Lemon Drizzle Cake","White Chocolate Mirror Glaze with Salted Praline Buttercream"
"271","Benjamina","IN",2,7,7,7,2,6,23,"Teaching assistant","South London","Bouquet Biscuits","New York, New York"
"272","Benjamina","IN",2,7,7,7,3,6,23,"Teaching assistant","South London","Chocolate, Tahini and Almond Babka","Braided Bread Heart"
"273","Benjamina","IN",2,7,7,7,4,6,23,"Teaching assistant","South London","Red Onion Chutney, Brie and Bacon Yorkshire Puddings","Tropical Churros"
"274","Benjamina","IN",2,7,7,7,5,6,23,"Teaching assistant","South London","'Good Morning America' Swirls and Peanut Butter and Banana Pinwheels","Plantain and Spinach Samosas and Chai Pear Cups"
"275","Benjamina","IN",2,7,7,7,6,6,23,"Teaching assistant","South London","Grapefruit and Ginger Meringue Pie","Floral Tea Cake"
"276","Benjamina","IN",2,7,7,7,7,6,23,"Teaching assistant","South London","Piña Colada Roulade","Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake"
"277","Benjamina","IN",2,7,7,7,8,6,23,"Teaching assistant","South London","Mexican Adventure","Tudor Garden"
"278","Benjamina","IN",3,7,7,7,1,2,23,"Teaching assistant","South London","Pistachio, Cardamom and Lemon Drizzle Cake","White Chocolate Mirror Glaze with Salted Praline Buttercream"
"279","Benjamina","IN",3,7,7,7,1,7,23,"Teaching assistant","South London","Pistachio, Cardamom and Lemon Drizzle Cake","White Chocolate Mirror Glaze with Salted Praline Buttercream"
"280","Benjamina","IN",3,7,7,7,2,2,23,"Teaching assistant","South London","Bouquet Biscuits","New York, New York"
"281","Benjamina","IN",3,7,7,7,2,7,23,"Teaching assistant","South London","Bouquet Biscuits","New York, New York"
"282","Benjamina","IN",3,7,7,7,3,2,23,"Teaching assistant","South London","Chocolate, Tahini and Almond Babka","Braided Bread Heart"
"283","Benjamina","IN",3,7,7,7,3,7,23,"Teaching assistant","South London","Chocolate, Tahini and Almond Babka","Braided Bread Heart"
"284","Benjamina","IN",3,7,7,7,4,2,23,"Teaching assistant","South London","Red Onion Chutney, Brie and Bacon Yorkshire Puddings","Tropical Churros"
"285","Benjamina","IN",3,7,7,7,4,7,23,"Teaching assistant","South London","Red Onion Chutney, Brie and Bacon Yorkshire Puddings","Tropical Churros"
"286","Benjamina","IN",3,7,7,7,5,2,23,"Teaching assistant","South London","'Good Morning America' Swirls and Peanut Butter and Banana Pinwheels","Plantain and Spinach Samosas and Chai Pear Cups"
"287","Benjamina","IN",3,7,7,7,5,7,23,"Teaching assistant","South London","'Good Morning America' Swirls and Peanut Butter and Banana Pinwheels","Plantain and Spinach Samosas and Chai Pear Cups"
"288","Benjamina","IN",3,7,7,7,6,2,23,"Teaching assistant","South London","Grapefruit and Ginger Meringue Pie","Floral Tea Cake"
"289","Benjamina","IN",3,7,7,7,6,7,23,"Teaching assistant","South London","Grapefruit and Ginger Meringue Pie","Floral Tea Cake"
"290","Benjamina","IN",3,7,7,7,7,2,23,"Teaching assistant","South London","Piña Colada Roulade","Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake"
"291","Benjamina","IN",3,7,7,7,7,7,23,"Teaching assistant","South London","Piña Colada Roulade","Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake"
"292","Benjamina","IN",3,7,7,7,8,2,23,"Teaching assistant","South London","Mexican Adventure","Tudor Garden"
"293","Benjamina","IN",3,7,7,7,8,7,23,"Teaching assistant","South London","Mexican Adventure","Tudor Garden"
"294","Benjamina","IN",5,7,7,7,1,5,23,"Teaching assistant","South London","Pistachio, Cardamom and Lemon Drizzle Cake","White Chocolate Mirror Glaze with Salted Praline Buttercream"
